time (s),v("/X0" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/Y0" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z7" ?result "tran") (V)
175.2E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.771E-6,419.5E-6,1.071E-3,1.254,1.203,1.493E-3,1.200
176.4E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.012E-6,407.2E-6,1.013E-3,1.269,1.210,402.6E-6,1.200
178.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.600E-6,402.5E-6,975.0E-6,1.292,1.215,-3.458E-3,1.200
179.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.822E-6,390.7E-6,923.4E-6,1.312,1.216,-9.619E-3,1.200
180.5E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.468E-6,388.6E-6,903.6E-6,1.326,1.214,-16.98E-3,1.200
181.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.685E-6,380.1E-6,870.2E-6,1.328,1.212,-22.60E-3,1.200
182.2E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.395E-6,379.8E-6,861.0E-6,1.311,1.209,-29.74E-3,1.200
183.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.570E-6,371.3E-6,828.5E-6,1.268,1.204,-38.40E-3,1.200
184.1E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.310E-6,370.3E-6,817.6E-6,1.184,1.198,-52.33E-3,1.200
185.2E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.446E-6,360.9E-6,782.1E-6,1.067,1.193,-69.26E-3,1.200
186.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.225E-6,359.7E-6,771.8E-6,933.6E-3,1.189,-71.94E-3,1.200
187.2E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.345E-6,351.8E-6,743.0E-6,818.0E-3,1.187,-48.27E-3,1.200
188.2E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.147E-6,350.8E-6,735.0E-6,675.2E-3,1.185,15.81E-3,1.200
189.4E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.223E-6,342.0E-6,703.5E-6,521.9E-3,1.185,116.5E-3,1.200
190.6E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.050E-6,340.7E-6,695.2E-6,376.2E-3,1.186,238.3E-3,1.200
191.9E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.100E-6,331.8E-6,663.9E-6,252.9E-3,1.188,380.4E-3,1.200
193.1E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.957E-6,330.6E-6,657.1E-6,176.9E-3,1.189,514.6E-3,1.200
194.7E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.974E-6,320.8E-6,623.9E-6,110.4E-3,1.191,685.8E-3,1.200
196.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.851E-6,319.1E-6,616.5E-6,73.35E-3,1.193,817.3E-3,1.200
197.8E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.846E-6,309.3E-6,584.2E-6,43.74E-3,1.195,939.4E-3,1.200
199.4E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.739E-6,307.1E-6,575.9E-6,27.19E-3,1.196,1.013,1.200
201.5E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.708E-6,296.6E-6,542.9E-6,14.91E-3,1.197,1.076,1.200
203.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.622E-6,294.3E-6,535.4E-6,9.113E-3,1.198,1.112,1.200
205.6E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.570E-6,283.7E-6,503.2E-6,4.829E-3,1.199,1.144,1.200
208.5E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.478E-6,278.7E-6,489.1E-6,2.275E-3,1.199,1.168,1.200
212.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.388E-6,265.8E-6,451.8E-6,935.8E-6,1.200,1.184,1.200
216.1E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.293E-6,258.5E-6,433.7E-6,354.6E-6,1.200,1.193,1.200
221.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.165E-6,243.5E-6,393.2E-6,121.4E-6,1.200,1.198,1.200
227.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.065E-6,233.2E-6,370.5E-6,47.69E-6,1.200,1.199,1.200
235.6E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.882E-6,214.1E-6,324.0E-6,18.84E-6,1.200,1.200,1.200
247.7E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,753.1E-9,197.7E-6,292.1E-6,13.70E-6,1.200,1.200,1.200
266.7E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.479E-6,169.5E-6,233.1E-6,3.994E-6,1.200,1.200,1.200
293.1E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,345.6E-9,146.4E-6,196.6E-6,5.628E-6,1.200,1.200,1.200
328.4E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.078E-6,118.3E-6,146.0E-6,-301.1E-9,1.200,1.200,1.200
375.3E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,33.02E-9,98.43E-6,122.0E-6,3.260E-6,1.200,1.200,1.200
439.1E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,812.2E-9,74.88E-6,83.69E-6,-1.529E-6,1.200,1.200,1.200
526.6E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-152.2E-9,60.23E-6,71.05E-6,2.562E-6,1.200,1.200,1.200
647.0E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,672.3E-9,42.69E-6,43.26E-6,-1.868E-6,1.200,1.200,1.200
812.9E-12,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-235.6E-9,34.07E-6,39.89E-6,2.364E-6,1.200,1.200,1.200
1.043E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,614.7E-9,22.21E-6,19.85E-6,-1.953E-6,1.200,1.200,1.200
1.362E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-264.8E-9,18.43E-6,22.63E-6,2.309E-6,1.200,1.200,1.200
1.808E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,594.6E-9,10.59E-6,7.329E-6,-1.972E-6,1.200,1.200,1.200
2.427E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-272.9E-9,9.941E-6,13.68E-6,2.293E-6,1.200,1.200,1.200
3.288E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,588.1E-9,4.541E-6,1.036E-6,-1.976E-6,1.200,1.200,1.200
4.149E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-274.2E-9,6.041E-6,9.676E-6,2.288E-6,1.200,1.200,1.200
5.010E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,585.6E-9,2.303E-6,-1.255E-6,-1.974E-6,1.200,1.200,1.200
5.010E-9,1.199,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-206.6E-9,3.409E-6,2.499E-6,-243.9E-9,1.200,1.200,1.200
5.010E-9,1.196,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-1.716E-6,4.159E-6,4.364E-6,507.6E-9,1.200,1.200,1.200
5.010E-9,1.192,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.746E-6,3.671E-6,3.318E-6,-11.79E-9,1.200,1.200,1.200
5.010E-9,1.182,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.199,-10.30E-6,3.867E-6,4.038E-6,421.8E-9,1.200,1.200,1.200
5.010E-9,1.164,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.199,-20.17E-6,3.330E-6,3.199E-6,21.43E-9,1.200,1.200,1.200
5.011E-9,1.126,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.197,-34.62E-6,3.425E-6,3.799E-6,378.9E-9,1.200,1.200,1.200
5.011E-9,1.051,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.196,-47.33E-6,3.153E-6,3.208E-6,-7.477E-9,1.200,1.200,1.200
5.012E-9,901.2E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.194,-36.56E-6,3.800E-6,4.110E-6,326.8E-9,1.200,1.200,1.200
5.014E-9,691.4E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.194,-1.327E-6,3.711E-6,3.539E-6,-37.59E-9,1.200,1.200,1.200
5.016E-9,507.4E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.197,32.97E-6,3.964E-6,4.138E-6,319.6E-9,1.200,1.200,1.200
5.017E-9,362.9E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.203,96.64E-6,3.976E-6,3.646E-6,-28.35E-9,1.200,1.200,1.200
5.018E-9,202.2E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.218,207.4E-6,4.482E-6,4.352E-6,322.2E-9,1.200,1.200,1.200
5.019E-9,101.1E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.230,255.6E-6,3.988E-6,3.642E-6,10.20E-9,1.200,1.200,1.200
5.020E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.242,288.1E-6,3.932E-6,4.055E-6,348.0E-9,1.200,1.200,1.200
5.020E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.243,290.2E-6,3.848E-6,3.815E-6,194.3E-9,1.200,1.200,1.200
5.020E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.244,294.6E-6,3.847E-6,3.772E-6,166.9E-9,1.200,1.200,1.200
5.020E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.246,301.9E-6,3.891E-6,3.828E-6,190.0E-9,1.200,1.200,1.200
5.020E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.250,311.2E-6,3.847E-6,3.773E-6,166.2E-9,1.200,1.200,1.200
5.021E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.257,316.4E-6,3.664E-6,3.707E-6,183.9E-9,1.200,1.200,1.200
5.022E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.271,294.6E-6,3.144E-6,3.421E-6,156.6E-9,1.200,1.200,1.200
5.023E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.288,131.5E-6,2.239E-6,3.022E-6,171.2E-9,1.200,1.200,1.200
5.024E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.276,-159.1E-6,546.0E-9,2.233E-6,143.4E-9,1.200,1.200,1.200
5.025E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.186,-942.4E-6,-3.190E-6,515.0E-9,154.4E-9,1.200,1.200,1.200
5.026E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.056,-1.673E-3,-4.550E-6,-112.1E-9,138.6E-9,1.200,1.200,1.200
5.027E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,820.2E-3,-2.578E-3,-2.657E-6,830.5E-9,176.0E-9,1.200,1.200,1.200
5.028E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,567.2E-3,-3.157E-3,598.4E-9,2.143E-6,171.1E-9,1.200,1.200,1.200
5.029E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,328.2E-3,-3.406E-3,3.057E-6,2.904E-6,197.6E-9,1.200,1.200,1.200
5.030E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,169.4E-3,-3.366E-3,4.490E-6,2.762E-6,174.2E-9,1.200,1.200,1.200
5.031E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,99.16E-3,-3.133E-3,5.842E-6,2.399E-6,184.1E-9,1.200,1.200,1.200
5.031E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,61.02E-3,-2.729E-3,8.557E-6,2.535E-6,153.5E-9,1.200,1.200,1.200
5.032E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,38.47E-3,-2.174E-3,14.44E-6,4.832E-6,169.0E-9,1.200,1.200,1.200
5.033E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,24.01E-3,-1.406E-3,24.39E-6,11.14E-6,166.5E-9,1.200,1.200,1.200
5.034E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,13.22E-3,-119.0E-6,42.44E-6,23.75E-6,219.6E-9,1.200,1.200,1.200
5.035E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.966E-3,1.580E-3,57.93E-6,36.51E-6,206.8E-9,1.200,1.200,1.200
5.036E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,3.816E-3,3.235E-3,50.17E-6,35.78E-6,161.3E-9,1.200,1.200,1.200
5.038E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,2.412E-3,4.116E-3,29.32E-6,23.60E-6,66.40E-9,1.200,1.200,1.200
5.039E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.394E-3,4.367E-3,5.439E-6,7.020E-6,51.38E-9,1.200,1.200,1.200
5.041E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,887.0E-6,4.132E-3,-9.422E-6,-4.893E-6,75.96E-9,1.200,1.200,1.200
5.043E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,504.5E-6,3.425E-3,-22.42E-6,-14.31E-6,159.0E-9,1.200,1.200,1.200
5.045E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,281.2E-6,2.040E-3,-73.21E-6,-35.58E-6,180.6E-9,1.200,1.200,1.200
5.046E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,154.9E-6,-457.0E-6,-219.8E-6,-93.10E-6,193.6E-9,1.200,1.200,1.200
5.048E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,113.6E-6,-4.023E-3,-379.4E-6,-165.2E-6,192.8E-9,1.200,1.200,1.200
5.049E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,58.38E-6,-8.801E-3,-490.9E-6,-208.2E-6,219.6E-9,1.200,1.200,1.200
5.050E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,58.23E-6,-11.80E-3,-517.5E-6,-206.9E-6,194.2E-9,1.200,1.200,1.200
5.051E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,29.00E-6,-15.26E-3,-542.0E-6,-192.5E-6,204.3E-9,1.200,1.200,1.200
5.052E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,36.73E-6,-17.96E-3,-568.9E-6,-178.0E-6,182.2E-9,1.200,1.200,1.200
5.053E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,14.16E-6,-21.06E-3,-618.6E-6,-163.0E-6,193.6E-9,1.200,1.200,1.200
5.054E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,24.42E-6,-24.58E-3,-698.3E-6,-151.0E-6,167.5E-9,1.200,1.200,1.200
5.055E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.050E-6,-29.53E-3,-825.0E-6,-139.9E-6,169.6E-9,1.200,1.200,1.200
5.057E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,15.00E-6,-34.20E-3,-828.6E-6,-102.3E-6,154.7E-9,1.200,1.200,1.200
5.059E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-3.107E-6,-23.02E-3,6.578E-6,91.38E-6,256.1E-9,1.200,1.200,1.200
5.060E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,10.09E-6,11.74E-3,1.737E-3,417.6E-6,352.7E-9,1.200,1.200,1.200
5.061E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.313E-6,67.85E-3,3.776E-3,818.7E-6,402.4E-9,1.200,1.200,1.200
5.063E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,8.207E-6,173.8E-3,6.645E-3,1.238E-3,233.9E-9,1.200,1.200,1.200
5.065E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.167E-6,294.3E-3,8.505E-3,1.398E-3,33.11E-9,1.200,1.200,1.200
5.066E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,7.379E-6,396.0E-3,6.177E-3,1.470E-3,-106.7E-9,1.200,1.200,1.200
5.067E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.417E-6,503.1E-3,-1.384E-3,1.556E-3,-120.2E-9,1.200,1.200,1.200
5.068E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,7.020E-6,604.8E-3,-10.77E-3,1.613E-3,-82.94E-9,1.200,1.200,1.200
5.069E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.406E-6,723.9E-3,-21.40E-3,1.395E-3,32.85E-9,1.200,1.200,1.200
5.070E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.739E-6,844.4E-3,-33.39E-3,89.83E-6,92.27E-9,1.200,1.200,1.200
5.071E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.363E-6,947.9E-3,-44.66E-3,-3.602E-3,-109.6E-9,1.200,1.200,1.200
5.072E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.527E-6,1.020,-47.54E-3,-8.861E-3,-1.145E-6,1.200,1.200,1.200
5.072E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.267E-6,1.066,-40.59E-3,-14.54E-3,-3.305E-6,1.200,1.200,1.200
5.073E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.348E-6,1.105,-24.94E-3,-22.76E-3,-7.659E-6,1.200,1.200,1.200
5.074E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.165E-6,1.127,-11.18E-3,-30.94E-3,-10.74E-6,1.200,1.200,1.200
5.075E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.171E-6,1.141,-1.203E-3,-39.59E-3,-11.99E-6,1.200,1.200,1.200
5.076E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-6.016E-6,1.152,6.128E-3,-51.70E-3,-12.17E-6,1.200,1.200,1.200
5.076E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,6.007E-6,1.161,10.99E-3,-66.47E-3,-11.88E-6,1.200,1.200,1.200
5.077E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.880E-6,1.170,14.15E-3,-83.33E-3,-12.20E-6,1.200,1.200,1.200
5.078E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.874E-6,1.176,15.15E-3,-94.93E-3,-13.70E-6,1.200,1.200,1.200
5.079E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.758E-6,1.181,14.79E-3,-102.8E-3,-14.24E-6,1.200,1.200,1.200
5.080E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.759E-6,1.185,13.58E-3,-99.74E-3,-6.397E-6,1.200,1.200,1.200
5.081E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.643E-6,1.187,12.39E-3,-82.16E-3,5.332E-6,1.200,1.200,1.200
5.081E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.608E-6,1.189,11.12E-3,-44.98E-3,16.68E-6,1.200,1.200,1.200
5.082E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.507E-6,1.190,9.960E-3,6.390E-3,27.66E-6,1.200,1.200,1.200
5.083E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.470E-6,1.192,8.837E-3,71.98E-3,48.19E-6,1.200,1.200,1.200
5.083E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.370E-6,1.193,7.909E-3,139.0E-3,78.57E-6,1.200,1.200,1.200
5.084E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.343E-6,1.194,6.834E-3,233.6E-3,125.3E-6,1.200,1.200,1.200
5.086E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.189E-6,1.195,5.623E-3,366.4E-3,152.3E-6,1.200,1.200,1.200
5.087E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.288E-6,1.195,4.721E-3,489.4E-3,138.4E-6,1.200,1.200,1.200
5.088E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.168E-6,1.196,3.962E-3,612.3E-3,103.6E-6,1.200,1.200,1.200
5.089E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.189E-6,1.196,3.263E-3,742.3E-3,62.04E-6,1.200,1.200,1.200
5.091E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.047E-6,1.197,2.532E-3,883.0E-3,23.72E-6,1.200,1.200,1.200
5.092E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.137E-6,1.197,1.999E-3,973.0E-3,-2.199E-6,1.200,1.200,1.200
5.094E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-5.040E-6,1.198,1.485E-3,1.047,-132.9E-6,1.200,1.200,1.200
5.096E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.088E-6,1.198,1.136E-3,1.092,-545.6E-6,1.200,1.200,1.200
5.098E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.993E-6,1.198,863.6E-6,1.125,-1.297E-3,1.200,1.200,1.200
5.100E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,5.035E-6,1.198,667.7E-6,1.150,-1.920E-3,1.200,1.200,1.200
5.102E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.943E-6,1.198,496.0E-6,1.179,-2.176E-3,1.200,1.200,1.200
5.104E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.991E-6,1.198,375.4E-6,1.205,-1.861E-3,1.200,1.200,1.200
5.106E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.899E-6,1.198,287.7E-6,1.229,-996.4E-6,1.200,1.200,1.200
5.108E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.940E-6,1.199,224.6E-6,1.248,386.0E-6,1.200,1.200,1.200
5.109E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.849E-6,1.199,170.6E-6,1.263,2.091E-3,1.200,1.200,1.200
5.111E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.895E-6,1.199,131.0E-6,1.266,3.408E-3,1.200,1.200,1.200
5.113E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.803E-6,1.199,99.09E-6,1.232,3.869E-3,1.200,1.200,1.200
5.115E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.848E-6,1.199,77.18E-6,1.125,3.724E-3,1.200,1.200,1.200
5.116E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.756E-6,1.199,62.33E-6,977.5E-3,3.243E-3,1.200,1.200,1.200
5.119E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.772E-6,1.199,46.12E-6,686.1E-3,1.868E-3,1.200,1.200,1.200
5.120E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.705E-6,1.199,36.14E-6,444.2E-3,-460.5E-6,1.199,1.200,1.200
5.122E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.744E-6,1.199,29.70E-6,241.0E-3,-4.043E-3,1.199,1.200,1.200
5.123E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.594E-6,1.199,24.15E-6,117.1E-3,-8.047E-3,1.198,1.200,1.200
5.124E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.692E-6,1.199,21.11E-6,65.10E-3,-11.53E-3,1.198,1.200,1.200
5.125E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.517E-6,1.199,17.71E-6,37.48E-3,-14.97E-3,1.197,1.200,1.200
5.126E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.614E-6,1.199,16.17E-6,24.95E-3,-17.73E-3,1.197,1.200,1.200
5.127E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.436E-6,1.199,13.01E-6,13.53E-3,-22.47E-3,1.196,1.200,1.200
5.128E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.536E-6,1.199,11.77E-6,9.327E-3,-26.17E-3,1.195,1.200,1.200
5.130E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.417E-6,1.199,9.268E-6,6.041E-3,-31.34E-3,1.195,1.200,1.200
5.131E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.427E-6,1.199,7.876E-6,3.985E-3,-34.00E-3,1.196,1.200,1.200
5.133E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.362E-6,1.199,5.583E-6,2.723E-3,-13.13E-3,1.205,1.200,1.200
5.135E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.415E-6,1.199,4.781E-6,2.026E-3,47.98E-3,1.219,1.200,1.200
5.137E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.324E-6,1.199,3.276E-6,1.547E-3,151.4E-3,1.236,1.200,1.200
5.139E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.369E-6,1.199,2.922E-6,1.160E-3,299.4E-3,1.252,1.200,1.200
5.141E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.281E-6,1.199,1.796E-6,864.7E-6,491.8E-3,1.267,1.200,1.200
5.143E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,4.331E-6,1.199,1.792E-6,656.1E-6,708.9E-3,1.275,1.200,1.200
5.144E-9,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-4.241E-6,1.199,1.020E-6,523.1E-6,894.9E-3,1.271,1.200,1.200
